Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Cluster
"-3,704558091","-0,625085155","-1,924679358","-0,33192278","-0,528983152","0,1334126186",5
"-3,628847833","-0,642482762","-2,000976357","-0,220897623","-0,346516768","0,1004094411",5
"-3,689719975","-0,649287506","-2,014634685","-0,222895764","-0,40091353","0,0765965379",5
"-3,697972688","-0,624448422","-1,915380991","-0,334679453","-0,531359674","0,1339704419",5
"-3,669202398","-0,570215227","-1,987574107","-0,360246421","-0,598648825","0,1367350529",5
"-3,580566737","-0,568324411","-1,957279311","-0,354677454","-0,546217734","0,1534275649",5
"-3,621233529","-0,478212187","-2,059263663","-0,403642498","-0,71572283","0,1343538485",5
"-3,605077242","-0,448000592","-2,093693468","-0,414360314","-0,747488617","0,1340118348",5
"-3,585237538","-0,491203963","-2,051863224","-0,399286943","-0,717316833","0,1272604741",5
"-3,50013729","-0,496704973","-2,062205939","-0,411255762","-0,770278782","0,1139822081",5
"-3,49190628","-0,492024654","-2,107202217","-0,425768727","-0,818997429","0,1112082128",5
"-3,466169531","-0,46110605","-2,130009791","-0,438682919","-0,851537435","0,1115454468",5
"-3,453682346","-0,397885301","-2,185251506","-0,110951934","-1,099400415","0,4805438463",5
"-3,462490423","-0,482971911","-2,144849917","-0,486475366","-0,832729047","0,1747411636",5
"-3,474825546","-0,467176498","-2,262273386","-0,374721232","-0,781923876","0,079629327",5
"-3,44216181","-0,465302267","-2,038378933","-0,567769272","-0,980110056","0,1888054141",5
"-3,418568459","-0,503396381","-2,199653638","-0,334558548","-0,739968757","0,0478838375",5
"-3,388771835","-0,415487714","-2,164149697","-0,462916397","-0,931497809","0,1004207141",5
"-3,321958822","-0,512648949","-2,038687071","-0,41287372","-0,777675904","0,1066303945",5
"-3,388617296","-0,51885455","-2,045224219","-0,415397933","-0,841264073","0,0774075701",5
"-3,366426217","-0,47018501","-1,966735008","-0,539163959","-1,010734788","0,1303426513",5
"-3,407525229","-0,46793372","-2,077862782","-0,430113969","-0,864380178","0,0858187153",5
"-3,433003553","-0,586454571","-2,074824665","-0,293861262","-0,629483941","0,0412807615",5
"-3,418312786","-0,582528806","-2,060966559","-0,273638014","-0,639560074","0,0122064754",5
"-3,373095558","-0,496416986","-2,161183062","-0,314042826","-0,743550686","0,0163532937",5
"-3,378922519","-0,404764065","-2,132913021","-0,451429124","-0,944813587","0,075135584",5
"-3,358898477","-0,379794906","-2,163813967","-0,463406506","-0,982585185","0,0728058942",5
"-3,314207558","-0,48599936","-1,922042509","-0,4980207","-0,904998842","0,1306416252",5
"-3,378592344","-0,487838029","-1,924357169","-0,508562245","-0,975659686","0,107737634",5
"-3,274687876","-0,443281112","-2,055023326","-0,428545931","-0,864709597","0,0793017479",5
"-3,373447181","-0,411570893","-2,109906959","-0,448468118","-0,964352346","0,0583148936",5
"-3,379741121","-0,421642373","-2,124533582","-0,447771922","-0,96535699","0,0589103332",5
"-3,391282679","-0,448348667","-2,087348184","-0,433824186","-0,928886876","0,0574538103",5
"-3,382543958","-0,568370049","-1,986874816","-0,387265167","-0,837932536","0,0387503973",5
"-3,346463243","-0,563449539","-2,104815679","-0,292383346","-0,741734319","-0,015123204",5
"-3,32613518","-0,535331542","-2,131910061","-0,308505336","-0,777530975","-0,01206256",5
"-3,297539208","-0,477753108","-1,925435316","-0,521960245","-0,998022789","0,1107022291",5
"-3,191633311","-0,473845321","-1,949297481","-0,547112052","-1,129693891","0,0718163649",5
"-3,201512764","-0,61977362","-2,025052756","-0,285291932","-0,787799135","-0,060758337",5
"-3,143145397","-0,536679986","-2,104473493","-0,324399584","-0,896518218","-0,064231394",5
"-3,140917551","-0,646003711","-1,984712785","-0,279844332","-0,811269957","-0,086387656",5
"-3,130050962","-0,62740988","-1,884518626","-0,387471952","-0,935411817","-0,031100779",5
"-3,213502548","-0,60639313","-2,15062313","-0,705538402","-1,007324568","0,3132637907",5
"-3,118282611","-0,68857983","-1,924451103","-0,505771364","-0,886654072","0,1265510122",5
"-3,12657796","-0,596976016","-2,008195095","-0,51521603","-1,071157978","0,0531303112",5
"-3,130000539","-0,650387577","-1,892546815","-0,456348387","-0,901673919","0,0598018352",5
"-3,032845694","-0,624017899","-1,899892913","-0,46472045","-0,888450949","0,0760523539",5
"-3,173681506","-0,62610498","-1,890142226","-0,457854516","-0,896246938","0,0640429512",5
"-3,109825658","-0,77322122","-1,823938791","-0,287580021","-0,584182025","0,0125587351",5
"-3,171960125","-0,72807131","-1,784174219","-0,407521489","-0,804096344","0,0408276948",5
"-2,840981892","-0,401046971","0,140758782","-2,378748982","-3,206169622","0,9741437087",6
"-2,674503416","-0,462815291","0,299718501","-2,320152443","-3,20309733","0,8848183914",6
"-2,713535402","-0,359829763","0,2958791036","-2,149228707","-3,458370397","0,8314140909",6
"-2,808355106","-0,500560116","0,3556329808","-2,050258403","-3,095458494","0,6231713127",6
"-2,827564199","-0,609791967","-0,39440369","-1,297594528","-2,202106659","0,2534180514",5
"-2,888467218","-0,484057633","0,4585972297","-2,114412741","-3,219143607","0,6359717959",6
"-2,801280425","-0,542485986","0,5611266963","-2,080974619","-3,091699539","0,6501151253",6
"-2,876267346","-0,578562342","0,5724380259","-2,061294848","-3,11411972","0,6157923522",6
"-2,784937679","-0,541904724","0,5693609883","-2,063807889","-3,101285377","0,625665962",6
"-2,796186578","-0,489780331","0,7553865742","-2,274792423","-3,351402225","0,7340642151",6
"-2,834507736","-0,779963322","-0,350832439","-0,953839199","-1,836681478","0,0304359764",5
"-2,82736925","-0,645085188","0,3642946861","-1,750974045","-2,808859753","0,41897584",6
"-2,802065338","-0,555305367","0,5825623452","-2,040552635","-3,165307687","0,5636609477",6
"-2,780620279","-0,594695146","0,658318684","-2,026404904","-3,157915604","0,5410020385",6
"-2,675628769","-0,562124557","0,6522885052","-2,039367146","-3,258325154","0,5007225934",6
"-2,66236204","-0,585566981","0,7043870609","-2,026607461","-3,207562341","0,5060249192",6
"-2,64313577","-0,739961199","-0,321231112","-0,959732597","-2,006998229","-0,061499616",5
"-2,683797531","-0,873500367","-0,137032849","-0,842957618","-1,846879157","-0,131721666",5
"-2,686052866","-0,87271439","-0,140158194","-0,838341996","-1,849749657","-0,137811068",5
"-2,675397675","-0,747987493","-0,087466855","-1,047405949","-2,157765786","-0,050618531",5
"-2,684427567","-0,802364893","-1,127436937","-0,137637117","-1,14820116","-0,521896654",5
"-2,619626343","-0,888450182","-1,117290381","-0,482430797","-1,107220007","-0,113360677",5
"-2,635399555","-0,826621491","-0,961940034","-0,444773165","-1,366437199","-0,292113109",5
"-2,619313902","-0,905013254","-0,936445633","-0,271117679","-1,214215766","-0,423018883",5
"-2,478958373","-0,781321433","-1,022110077","-0,303317849","-1,315428456","-0,429434246",5
"-2,570240372","-0,835551363","-0,972830699","-0,275631848","-1,285120629","-0,450629801",5
"-2,557212107","-0,843220435","-0,904678985","-0,189897121","-1,286298247","-0,553825919",5
"-2,593351677","-0,798777414","-0,944142575","-0,19928474","-1,336943664","-0,563597845",5
"-2,578507414","-0,732855614","-1,001777202","-0,230483156","-1,410401656","-0,558905877",5
"-2,544722772","-0,712968933","-1,032362198","-0,239462085","-1,446858474","-0,564134801",5
"-2,463389614","-0,746044596","-0,973858748","-0,216341722","-1,362758503","-0,554507893",5
"-2,668093039","-0,790055052","-1,146782179","-0,464845824","-1,255957516","-0,20491445",5
"-2,652122207","-0,840707582","-1,198212449","-0,314646131","-1,102207913","-0,299025495",5
"-2,640839865","-0,735144678","-1,283187208","-0,362086972","-1,209551518","-0,290165058",5
"-2,62704449","-0,808683772","-1,436042218","-0,09853963","-0,940761877","-0,450546319",5
"-2,593541231","-0,861237681","-1,258490956","-0,176260733","-0,993040916","-0,400896587",5
"-2,581381787","-0,784193204","-1,231496473","-0,32867192","-1,194845069","-0,326037193",5
"-2,564319376","-0,819266072","-1,191879903","-0,303185302","-1,154533341","-0,339749839",5
"-2,633330575","-0,820213965","-1,210486729","-0,316258952","-1,187972103","-0,33804558",5
"-2,72378559","-0,955283492","-1,056256949","-0,244710612","-0,998648404","-0,339831422",5
"-2,838254616","-0,891860836","-1,119896717","-0,242066019","-0,948117785","-0,304566943",5
"-2,760136881","-0,891017772","-1,10055829","-0,245999665","-0,890674904","-0,27390326",5
"-2,840087719","-0,795409609","-1,315106431","-0,189539361","-0,91558917","-0,333253319",5
"-2,828450002","-0,795537922","-1,322375385","-0,185374615","-0,905178681","-0,332053489",5
"-2,808373937","-0,782857173","-1,215072926","-0,292515351","-1,042421152","-0,284714347",5
"-2,722769846","-0,758350209","-1,264990656","-0,302738785","-1,132202968","-0,313009076",5
"-2,714302567","-0,767039159","-1,263098442","-0,307514185","-1,136942425","-0,310763278",5
"-2,754163824","-0,904760164","-1,227550708","-0,122760975","-0,85437028","-0,390163701",5
"-2,75076097","-0,883245284","-1,112582766","-0,241160122","-1,004147846","-0,33623848",5
"-2,735340756","-0,889421822","-1,098323837","-0,240210887","-1,013333186","-0,344375695",5
"-2,777608539","-0,862912767","-1,015312751","-0,347839589","-1,154494614","-0,294936555",5
"-2,825852862","-0,964999529","-1,136473192","-0,426750927","-1,108772867","0,2512848996",5
"-2,78364126","-0,923290977","-1,064994728","-0,475759025","-1,101456912","-0,123233915",5
"-2,738076639","-0,856948086","-1,110355342","-0,487955442","-1,174596791","-0,141511822",5
"-2,785333437","-0,921565451","-1,147428867","-0,351243879","-0,966366453","-0,194322753",5
"-2,796596036","-0,912468332","-1,151232672","-0,349086994","-0,958663267","-0,191840076",5
"-2,793435709","-0,899178585","-1,130799792","-0,304810657","-0,991509633","-0,259371722",5
"-2,791602801","-0,933742643","-1,093457596","-0,289695432","-0,957698071","-0,263695457",5
"-2,711653122","-0,932012674","-1,075777373","-0,283180341","-0,903306657","-0,245709906",5
"-2,773325114","-0,905657966","-1,123655959","-0,302754736","-0,996641359","-0,265464178",5
"-2,769100313","-0,903871705","-1,121607051","-0,302787655","-0,992311927","-0,263448617",5
"-2,755633021","-0,967788698","-1,106140098","-0,334335537","-0,93726229","-0,203854194",5
"-2,731852747","-0,868260574","-1,191836217","-0,380554707","-1,049005506","-0,198600523",5
"-2,678899042","-0,961476307","-1,076396029","-0,321764967","-0,894895178","-0,19998053",5
"-2,714991492","-0,8726137","-1,183933037","-0,37151419","-1,057686179","-0,214083842",5
"-2,643373085","-0,960479562","-1,052281352","-0,311715263","-0,902558574","-0,218193551",5
"-2,730190379","-0,975481024","-1,099345572","-0,3469354","-0,932880834","-0,189462509",5
"-2,719932959","-0,995325668","-1,179423502","-0,242218785","-0,808622678","-0,244668863",5
"-2,693779758","-1,000171112","-1,22230222","-0,25541327","-0,856614554","-0,248929052",5
"-2,687981915","-1,005436329","-1,219632919","-0,254586021","-0,860597878","-0,252316989",5
"-2,747568844","-0,930993117","-1,29773019","-0,263797203","-0,987455954","-0,296287419",5
"-2,692408749","-1,02554692","-1,177539333","-0,221402038","-0,828997089","-0,277933674",5
"-2,660181922","-0,913227724","-1,175661851","-0,371933754","-1,065878245","-0,219542125",5
"-2,591569008","-0,998400112","-1,185347381","-0,224089451","-0,807127516","-0,26394065",5
"-2,61422718","-1,025934931","-1,198830026","-0,223993455","-0,860305876","-0,290262394",5
"-2,583102989","-1,042482317","-1,187949327","-0,219408782","-0,870845029","-0,302781961",5
"-2,494337574","-1,044756314","-1,163761005","-0,215088733","-0,818603505","-0,284391186",5
"-2,580216767","-1,046076577","-1,173409405","-0,217928642","-0,88512922","-0,314453722",5
"-2,574840562","-1,041160061","-1,168866205","-0,217418866","-0,885414865","-0,316006386",5
"-2,579548694","-1,087449401","-1,005759881","-0,295960844","-0,945035302","-0,267886116",5
"-2,583037167","-1,081852537","-1,011359906","-0,290955508","-0,939281894","-0,269119682",5
"-2,617411428","-1,195602892","-1,127081661","-0,568608705","-0,81367283","0,111195045",5
"-2,542113327","-1,181530484","-0,988520315","-0,383334833","-0,867901299","-0,137683291",5
"-2,502360641","-1,052978928","-1,053864438","-0,34036782","-1,012326107","-0,24870201",5
"-2,515572919","-1,156238028","-0,796882691","-0,379638174","-1,015898428","-0,227562064",5
"-2,479023153","-1,097103343","-0,857179108","-0,404423829","-1,084563602","-0,228200784",5
"-2,456790424","-1,106195149","-0,845030908","-0,401879791","-1,092769434","-0,237553607",5
"-2,508450002","-1,123220523","-0,822899141","-0,391272962","-1,046847507","-0,227829376",5
"-2,488179281","-1,174565709","-1,013537041","-0,171632689","-0,791808525","-0,342651395",5
"-2,484766404","-1,105334569","-0,856031174","-0,401113518","-1,089361348","-0,234998492",5
"-2,466364663","-1,132083419","-1,162179027","-0,095021551","-0,74086398","-0,395288271",5
"-1,448444358","-0,238594905","0,9448145161","3,0871894636","-2,455912382","-5,038720943",11
"-0,983332304","-0,442376332","1,349690098","3,1635636916","-2,483010535","-5,208886748",11
"-0,971565875","-0,316312381","1,4467145152","2,9062338798","-2,895899056","-5,123153757",11
"-0,962079039","-0,368247961","1,5254173907","2,9363613472","-2,797894213","-5,116627451",11
"-0,935297368","-0,342705377","1,5074804652","2,9114019939","-2,83625357","-5,10674645",11
"-0,914638998","-0,39801458","1,3259562244","3,1136717106","-2,581863312","-5,204257794",11
"-0,861069391","-0,379383038","1,5153452824","2,9034000754","-2,832022012","-5,099149698",11
"-0,878546116","-0,335903098","1,4464420455","2,8731580678","-2,966782562","-5,126218656",11
"-0,821080283","-0,450072459","1,3418413033","3,1182339205","-2,597834987","-5,221300312",11
"-0,786727419","-0,448276942","1,3708151691","3,1318941395","-2,610824243","-5,246973925",11
"-0,799549027","-0,378254117","1,445919759","3,0275635135","-2,645007456","-5,144919789",11
"-0,845206767","-0,426979243","1,4776598311","3,0458619337","-2,678258442","-5,186265124",11
"-0,673280227","-0,426486129","1,4870782758","3,0473131612","-2,672484368","-5,187197781",11
"-0,715525754","-0,46723341","1,5176130267","3,0584691831","-2,682934574","-5,209026165",11
"-0,737651972","-0,475757876","1,415882766","3,1535287426","-2,668242922","-5,309438462",11
"-0,697810855","-0,601712999","1,5696664179","3,227376154","-2,470688153","-5,31256268",11
"-0,668606521","-0,578884752","1,5532503946","3,2015445542","-2,526700536","-5,309412942",11
"-0,648430396","-0,456684016","1,544490935","3,0530133208","-2,751828459","-5,245927363",11
"-0,605614777","-0,402832157","1,4866949627","3,0248665144","-2,824348878","-5,244603502",11
"-0,613302375","-0,449896034","1,6434798854","2,9587121768","-2,865550792","-5,201849443",11
"-0,586405692","-0,49058474","1,6961040488","2,9591326431","-2,84124018","-5,195471319",11
"-0,531114178","-0,423446604","0,9071623757","3,5576060098","-2,235290786","-5,529231378",11
"-0,456872283","-0,649123319","0,2465568612","4,4636665249","-1,091581194","-5,968210391",11
"-0,473384769","-0,637180002","0,2223721789","4,4621385037","-1,073584123","-5,952793744",11
"-1,346003355","-0,450541066","-0,37444054","4,1235287977","-0,745548776","-5,313009226",11
"-1,701770416","0,4728068907","0,7502102023","16,075129124","-6,999211707","4,8230901032",3
"-1,958018611","-0,98828883","-0,7934854","1,2481342249","-0,222633134","-1,732992492",4
"-2,004334974","-1,163587859","-0,605619541","1,1743367574","-0,075674","-1,615563746",4
"-1,933280475","-1,082547093","-0,686751451","1,1316370179","-0,1808203","-1,612447421",4
"-1,901793443","-1,059072673","-1,134811493","0,9581871597","-0,01746634","-1,256847777",4
"-1,995247245","-1,086095809","-1,116758525","0,9695082467","-0,041473472","-1,283852142",4
"-1,973184391","-1,058451047","-1,146066445","0,957430567","-0,074639876","-1,283897975",4
"-1,973763872","-1,054428802","-1,142122941","0,9578728681","-0,072970487","-1,283910801",4
"-1,977103654","-0,940464255","-0,580141798","0,3357742958","-0,832766736","-0,980138287",5
"-2,012962707","-1,106120225","-0,801042485","-0,004512036","-0,573865915","-0,457022986",5
"-1,987418311","-1,105281798","-0,78419744","0,0153832719","-0,582620967","-0,485763699",5
"-1,989122555","-1,101644888","-0,775901895","0,0173011342","-0,589095726","-0,492167635",5
"-1,848055537","-0,924922601","-0,947773011","-0,069210336","-0,754647615","-0,458415001",5
"-1,90615721","-0,906506414","-0,998674468","-0,086951446","-0,853406185","-0,48266675",5
"-1,940553042","-0,981006021","-0,735580411","-0,307694189","-0,97623342","-0,310162087",5
"-1,88009229","-1,014031272","-0,715809611","-0,304596404","-1,000953847","-0,329628953",5
"-1,846768558","-0,947370674","-0,77240444","-0,319041452","-1,068059913","-0,340601691",5
"-1,84584689","-1,000309475","-0,824229039","-0,20029523","-0,910317468","-0,397816272",5
