elapsed,label,bytes,sentBytes,Latency,Cluster
177,HTTP Request 40,1139977,167,25,1
64,HTTP Request 32,275344,167,20,2
67,HTTP Request 34,86588,167,42,6
215,HTTP Request 33,760651,167,28,1
173,HTTP Request 40,1139976,167,14,2
129,HTTP Request 34,86589,167,26,1
243,HTTP Request 39,1598286,167,9,4
863,HTTP Request 31,5484065,167,75,6
829,HTTP Request 31,5484065,167,29,1
299,HTTP Request 37,797247,167,18,2
549,HTTP Request 31,5484065,167,22,2
47,HTTP Request 33,760650,167,10,2
112,HTTP Request 37,797246,167,19,2
272,HTTP Request 33,760650,167,10,2
1143,HTTP Request 36,6098161,167,41,1
1104,HTTP Request 36,6098161,167,16,5
616,HTTP Request 36,6098161,167,10,5
28,HTTP Request 32,275343,167,8,4
287,HTTP Request 40,1139976,167,42,6
190,HTTP Request 37,797246,167,8,4
48,HTTP Request 33,760650,167,7,4
34,HTTP Request 32,275343,167,23,1
803,HTTP Request 36,6098160,167,9,5
413,HTTP Request 36,6098160,167,12,5
117,HTTP Request 33,760650,167,15,2
89,HTTP Request 40,1139976,167,15,2
62,HTTP Request 34,86588,167,14,2
349,HTTP Request 31,5484064,167,20,2
362,HTTP Request 39,1598286,167,14,2
377,HTTP Request 40,1139976,167,33,1
216,HTTP Request 39,1598286,167,21,2
838,HTTP Request 36,6098160,167,35,1
628,HTTP Request 31,5484064,167,18,5
110,HTTP Request 37,797246,167,33,1
242,HTTP Request 37,797246,167,72,6
1095,HTTP Request 31,5484064,167,10,5
200,HTTP Request 40,1139976,167,75,6
762,HTTP Request 31,5484064,167,10,5
87,HTTP Request 34,86588,167,14,2
821,HTTP Request 36,6098160,167,12,5
131,HTTP Request 33,760650,167,59,6
406,HTTP Request 39,1598286,167,15,2
154,HTTP Request 37,797246,167,19,2
193,HTTP Request 39,1598286,167,10,2
130,HTTP Request 34,86588,167,106,7
19,HTTP Request 34,86588,167,10,2
1758,HTTP Request 38,10411940,167,86,6
1243,HTTP Request 36,6098160,167,140,7
47,HTTP Request 34,86588,167,33,1
63,HTTP Request 32,275343,167,17,2
1401,HTTP Request 36,6098160,167,23,5
270,HTTP Request 33,760650,167,11,2
168,HTTP Request 37,797246,167,15,2
2173,HTTP Request 38,10411940,167,6,5
1847,HTTP Request 38,10411940,167,8,5
1016,HTTP Request 31,5484064,167,80,6
114,HTTP Request 33,760650,167,13,2
2802,HTTP Request 38,10411940,167,40,1
213,HTTP Request 40,1139976,167,22,2
490,HTTP Request 39,1598286,167,31,1
1033,HTTP Request 36,6098160,167,15,5
163,HTTP Request 33,760650,167,8,4
294,HTTP Request 39,1598286,167,25,1
38,HTTP Request 34,86588,167,12,2
1493,HTTP Request 31,5484064,167,32,1
50,HTTP Request 34,86588,167,10,2
31,HTTP Request 34,86588,167,12,2
96,HTTP Request 32,275343,167,10,2
349,HTTP Request 39,1598286,167,27,1
2634,HTTP Request 38,10411940,167,56,6
24,HTTP Request 34,86588,167,10,2
767,HTTP Request 36,6098160,167,14,5
1051,HTTP Request 31,5484064,167,16,5
28,HTTP Request 34,86588,167,15,2
2533,HTTP Request 38,10411940,167,57,6
1284,HTTP Request 36,6098160,167,32,1
61,HTTP Request 37,797246,167,9,4
199,HTTP Request 40,1139976,167,8,4
859,HTTP Request 36,6098160,167,20,5
46,HTTP Request 32,275343,167,20,2
101,HTTP Request 33,760650,167,28,1
122,HTTP Request 40,1139976,167,13,2
55,HTTP Request 34,86588,167,36,1
1213,HTTP Request 31,5484064,167,12,5
674,HTTP Request 36,6098160,167,11,5
444,HTTP Request 36,6098160,167,11,2
23,HTTP Request 32,275343,167,9,4
162,HTTP Request 33,760650,167,10,2
56,HTTP Request 32,275343,167,12,2
278,HTTP Request 39,1598286,167,19,2
39,HTTP Request 34,86588,167,13,2
3069,HTTP Request 38,10411940,167,61,6
613,HTTP Request 36,6098160,167,9,5
273,HTTP Request 40,1139976,167,103,7
181,HTTP Request 34,86588,167,132,7
927,HTTP Request 31,5484064,167,62,6
213,HTTP Request 40,1139976,167,13,2
816,HTTP Request 31,5484064,167,29,1
884,HTTP Request 31,5484064,167,26,1
307,HTTP Request 40,1139976,167,16,2
180,HTTP Request 40,1139976,167,62,6
841,HTTP Request 36,6098160,167,83,6
198,HTTP Request 34,86588,167,20,2
326,HTTP Request 33,760650,167,123,7
166,HTTP Request 32,275343,167,20,2
725,HTTP Request 33,760650,167,26,1
149,HTTP Request 32,275343,167,10,2
1087,HTTP Request 31,5484064,167,70,6
197,HTTP Request 37,797246,167,17,2
345,HTTP Request 39,1598286,167,16,2
2406,HTTP Request 38,10411940,167,32,1
1018,HTTP Request 36,6098160,167,16,5
1467,HTTP Request 31,5484064,167,147,7
409,HTTP Request 39,1598286,167,19,2
7030,HTTP Request 35,41807993,167,17,9
7415,HTTP Request 35,41807993,167,19,9
125,HTTP Request 37,797246,167,21,2
7711,HTTP Request 35,41807994,167,31,9
8318,HTTP Request 35,41807993,167,31,9
7043,HTTP Request 35,41807993,167,23,9
335,HTTP Request 40,1139976,167,13,2
2032,HTTP Request 38,10411940,167,13,5
716,HTTP Request 37,797246,167,18,2
2264,HTTP Request 36,6098160,167,85,6
400,HTTP Request 40,1139976,167,14,2
118,HTTP Request 37,797246,167,15,2
123,HTTP Request 32,275343,167,69,6
170,HTTP Request 33,760650,167,26,1
2659,HTTP Request 38,10411940,167,14,5
311,HTTP Request 33,760650,167,25,1
1138,HTTP Request 31,5484064,167,14,5
1074,HTTP Request 31,5484064,167,32,1
39,HTTP Request 34,86588,167,17,2
1176,HTTP Request 36,6098160,167,17,5
267,HTTP Request 40,1139976,167,13,2
20,HTTP Request 34,86588,167,10,2
984,HTTP Request 31,5484064,167,24,5
205,HTTP Request 37,797246,167,15,2
305,HTTP Request 40,1139976,167,26,1
305,HTTP Request 40,1139976,167,12,2
1347,HTTP Request 36,6098160,167,25,5
